,Men_log,Women_log,Hispanic_scale,White_scale,Black_scale,Native_scale,Asian_scale,Pacific_scale,Construction_log,Production_log,Drive_boxcox,Carpool_boxcox,Walk_boxcox,OtherTransp_boxcox,Income_log,IncomeErr_log,IncomePerCap_log,IncomePerCapErr_log,Poverty_log,ChildPoverty_log,TotalPop_log,MeanCommute_scale
Kansas-Greeley,6.415096959171596,6.418364935936212,0.6075600418678626,-0.07975762416893978,-0.5439202225007845,-0.1549243082342631,-0.35289968274872335,-0.11258977713575608,2.379546134130174,2.424802725718295,10990170275.802034,4.374544944480774,1.1561068090712134,0.9221966973788448,10.773734345908876,8.6020856584342,10.165621021141535,7.957877358489813,2.0918640616783932,2.624668592163159,7.1098794630722715,-1.835624918152105
Kansas-Greenwood,8.045588280803528,8.09346227450118,-0.37485054529511797,0.7445142001171203,-0.5929504598349378,-0.19629227178964304,-0.46685244833746076,-0.11258977713575608,2.7013612129514133,2.884800712846709,15029750116.244019,5.167008658406356,0.790194514736272,0.622799085152153,10.567154427773565,7.909856667269403,10.057709658383915,7.708410667257367,2.714694743820879,3.1612467120315646,8.762958920766726,0.0573688247890038
Kansas-Hamilton,7.201916317531627,7.126087273299125,1.1793333994759467,-0.4679067901025866,-0.6069590990732673,-0.21008159297476972,-0.46685244833746076,-0.11258977713575608,3.295836866004329,2.312535423847214,8877974955.088242,5.037226821582346,1.3870723629575583,0.0,10.716947898606081,8.94715577112479,10.010097287594386,7.615298339825815,2.6602595372658615,3.292126286607793,7.857867559331803,-1.9249170758380063
Kansas-Harper,7.9909154630913255,7.9748769005588755,-0.2397041153150254,0.6572896684466378,-0.5999547794541025,-0.04460973875324981,-0.42886819314121494,0.023498466999804964,2.4765384001174837,2.766319109226186,18017288858.44237,4.403634909389865,1.09705687334689,0.83100828002934,10.691331088184912,8.683554728631462,10.112126417647456,7.3783837129967145,2.797281334830153,3.044522437723423,8.676075516476429,-1.4248809927969586
Kansas-Harvey,9.742496866444002,9.787459226476006,0.014994925801302928,0.3607262607669973,-0.4948899851666313,-0.18250295060451638,-0.20096266196374024,-0.11258977713575608,2.174751721484161,2.9601050959108397,15790525076.984243,4.345311374159795,1.1561068090712134,0.83100828002934,10.845972208492759,7.974532844130228,10.104508186762567,6.71295620067707,2.580216829592325,3.005682604407159,10.45837790746422,-0.9784202043674519
Kansas-Haskell,7.639161171659173,7.62657020629066,0.9090405395157614,-0.28473527359457323,-0.6069590990732673,-0.058399059938376456,-0.12499415157124862,-0.11258977713575608,2.884800712846709,2.6878474937846906,11838293659.74573,4.714697286478677,1.225582609966785,0.6548608232528105,10.941712691189142,8.317766166719343,10.100779820259904,7.6236419465115715,2.624668592163159,3.086486636822455,8.326032685955079,-1.5677484450944008
Kansas-Hodgeman,6.879355804460439,6.874198495453294,-0.1929226587834549,0.5918712696937759,-0.6069590990732673,-0.23766023534502304,0.44476967637243825,-0.11258977713575608,2.6741486494265287,2.451005098112319,12282188816.44729,4.374544944480774,1.352095600527879,0.7393175950494679,10.9124668489642,8.649273531773446,10.359233776285055,8.61341204915678,1.5260563034950492,1.6486586255873816,7.569927655242652,-1.1391460882020747
Kansas-Jackson,8.80492526261806,8.814776088545281,-0.34886084722202326,0.40433852660223857,-0.557928861739114,0.5483310722071966,-0.2769311723562318,0.023498466999804964,2.624668592163159,2.785011242238338,15460678599.682755,5.26903786231084,0.8840266462048618,0.2463115434874052,10.89816423580536,8.27410200229233,10.128149949819608,7.254177846456518,2.2082744135228043,2.4069451083182885,9.503009985939002,0.23595314016080648
Kansas-Jefferson,9.170559501964338,9.136478523377727,-0.4476216998997832,0.8186550520370306,-0.5719375009774434,-0.1411349870491364,-0.46685244833746076,-0.11258977713575608,2.653241964607215,2.714694743820879,21053514009.48822,4.461392126490072,0.790194514736272,0.5883840329178517,10.954938350026625,7.651595573857601,10.174544693464336,6.806829360392176,2.0149030205422647,2.2300144001592104,9.846811375342572,1.0395825593339185
Kansas-Jewell,7.323830566202317,7.3277805384216315,-0.45281963951440224,0.879712224206368,-0.5999547794541025,-0.19629227178964304,-0.3149154275524776,-0.11258977713575608,2.791165107812717,2.4423470353692043,11072655772.021122,4.2268985309164755,1.352095600527879,0.7129159957715903,10.610365039544332,8.164225652265827,10.043336447652527,7.5766097669730375,2.740840023925201,3.292126286607793,8.018954683155718,-1.0141370674418122
Kansas-Johnson,12.532963411832235,12.575855306764936,-0.1929226587834549,0.2429731430118458,-0.29876903583001835,-0.19629227178964304,1.2044547802973542,-0.11258977713575608,1.6486586255873816,1.9878743481543455,22057163544.426395,3.594304355884064,0.5221666900997034,0.5112199906124424,11.239974357118442,6.844815479208263,10.604875682997651,6.476972362889683,1.824549292051046,2.0149030205422647,13.247786486564193,-0.40695039517768344
Kansas-Kearny,7.661527081358517,7.510430556378006,0.9870096337350455,-0.40248839134972475,-0.5439202225007845,-0.22387091415989635,-0.35289968274872335,-0.11258977713575608,3.044522437723423,2.8154087194227095,11239160455.75645,5.517594241783534,1.2984885961708537,0.0,10.829847420087066,8.630878955820053,10.080964057666883,7.721348612617949,2.3702437414678603,2.509599262378372,8.281977058867758,-1.2820135404995163
Kansas-Kingman,8.275376374836407,8.259458195332408,-0.4164340622120695,0.8186550520370306,-0.5999547794541025,-0.11355634467888309,-0.46685244833746076,-0.11258977713575608,2.8507065015037334,2.8213788864092133,11838293659.74573,3.951182474870439,1.2758824330177572,1.0445611357390696,10.836517400414559,8.396831834745054,10.126551100650167,7.368339686311381,2.3702437414678603,2.747270914255491,8.960596138864794,-0.24622451134306128
Kansas-Kiowa,7.126890808898808,7.1631723908466425,-0.276089692617358,0.6572896684466378,-0.557928861739114,-0.18250295060451638,-0.20096266196374024,-0.11258977713575608,2.833213344056216,2.0918640616783932,12192328095.13562,3.4237265837537674,1.4329712960670613,0.7876883935959887,10.691103650047104,7.941651252930556,10.090630799609297,7.562161631225652,2.740840023925201,3.0106208860477417,7.8383433155571165,-1.8713417812264652
Kansas-Labette,9.247443459927686,9.275191344295799,-0.34886084722202326,0.4305058861033831,-0.3688122320216658,-0.09976702349375643,-0.35289968274872335,-0.11258977713575608,2.302585092994046,3.0155349008501706,21336342464.521557,3.9196935995923896,1.1217858086574126,0.46767368991005126,10.63197774536807,7.664815785285735,9.952563390182721,6.70073110954781,2.8791984572980396,3.1612467120315646,9.95456082272013,-1.2462966774251558
Kansas-Lane,6.705639094860003,6.75343791859778,-0.25529793415888224,0.7401529735335964,-0.5789418205966083,-0.19629227178964304,-0.46685244833746076,-0.11258977713575608,2.9338568698359038,1.9315214116032138,19818788230.263004,3.6940210201053354,1.187527539804514,0.2463115434874052,10.942119803265639,8.265392930852224,10.356408601800588,7.856319571406588,2.1972245773362196,2.186051276738094,7.422971251049421,-1.6748990343174823
Kansas-Leavenworth,10.640795148881727,10.502900810345617,-0.22930823608578754,0.16883229109193554,-0.025600570682593173,-0.1549243082342631,0.14089563480247197,0.023498466999804964,2.322387720290225,2.451005098112319,16815111326.966278,5.167008658406356,0.8622934989190693,0.7129159957715903,11.062347921549595,7.628031126930335,10.208690238705898,6.6039438246004725,2.4336133554004498,2.797281334830153,11.267370135484136,-0.17479078519433983
Kansas-Lincoln,7.356279876550748,7.370230641807081,-0.4424237602851643,0.8579060912887473,-0.5509245421199492,-0.1549243082342631,-0.35289968274872335,-0.11258977713575608,3.0204248861443626,2.468099531471619,13403862575.205576,4.4325833066344655,1.2344905283032688,0.46767368991005126,10.698198048505514,8.610865667278873,10.12474933443232,7.675081857716334,2.3978952727983707,2.631888840136646,8.056426767522984,-0.692685299772568
Kansas-Linn,8.446556111816797,8.4906438561827,-0.458017579129021,0.8273775052040789,-0.557928861739114,-0.07218838112350312,-0.35289968274872335,-0.11258977713575608,2.772588722239781,2.6026896854443837,18900325764.18798,4.4325833066344655,0.6031460500405398,0.42014412825939745,10.757136629750102,7.899524472032198,10.18561673619821,8.135639903354386,2.580216829592325,2.3608540011180215,9.161990111035136,1.7717782523583099
Kansas-Logan,7.2485040723706105,7.234898420314831,-0.33846496799278536,0.6878182545313067,-0.6069590990732673,-0.1549243082342631,-0.3908839379449692,-0.11258977713575608,2.8791984572980396,2.580216829592325,9812471381.408875,5.115402122535601,1.0840749761967607,0.8701017335679802,10.755239763272712,8.122371243406553,10.274154155101597,7.890208213109961,2.128231705849268,2.0014800002101243,7.934871565945177,-1.7641911920033837
Kansas-Lyon,9.696586376767783,9.752664662801545,0.48800743073162683,-0.14081479633827718,-0.44585974783247806,-0.21008159297476972,0.2928326555874551,-0.11258977713575608,2.379546134130174,3.068052935133617,12739735426.109652,5.443966966449337,1.187527539804514,0.7393175950494679,10.597159595331789,7.687997166393016,9.949559740638511,6.738152494595957,3.068052935133617,3.2268439945173775,10.418165745617609,-1.1212876566648942
Kansas-McPherson,9.582662261491093,9.598388006047278,-0.369652605680499,0.7314305203665481,-0.5369159028816197,-0.16871362941938972,-0.20096266196374024,-0.11258977713575608,2.2617630984737906,3.0007198150650303,17287771690.23033,4.2567279071581705,1.187527539804514,0.6848266081210523,10.935390075731855,7.784057002639929,10.254003569159277,7.095064377287131,1.9740810260220096,2.2407096892759584,10.283703226390841,-1.639182171243122
Kansas-Marion,8.713910628493924,8.732788324973118,-0.4216320018266885,0.7924876925358855,-0.5509245421199492,-0.16871362941938972,-0.3908839379449692,-0.11258977713575608,2.509599262378372,2.8622008809294686,11838293659.74573,4.4325833066344655,1.364198066748513,0.5112199906124424,10.734808458400192,7.664815785285735,10.070780070310322,7.086737934510577,2.4336133554004498,2.6461747973841225,9.416541202560081,-0.8176943205328298
Kansas-Marshall,8.516793111394898,8.518592212329946,-0.45281963951440224,0.8666285444557957,-0.585946140215773,-0.21008159297476972,-0.35289968274872335,-0.11258977713575608,2.501435951739211,3.0492730404820207,14197602562.197147,3.951182474870439,1.283589060217764,0.851039322370432,10.722694532756806,7.922623574217286,10.177818392619491,7.333023014386481,2.4069451083182885,2.747270914255491,9.210840247017833,-1.4784562874084994
Kansas-Meade,7.722234744709607,7.661527081358517,0.1761310538544902,0.31275276834823157,-0.5649331813582787,-0.21008159297476972,-0.08700989637500284,-0.11258977713575608,3.0819099697950434,2.322387720290225,10270362792.916805,5.010959488192185,1.3127452270659299,0.6548608232528105,10.863795169827057,7.526717561352706,10.062455183631773,7.0317412587631285,2.424802725718295,2.8213788864092133,8.38548870041881,-1.4784562874084994
Kansas-Miami,9.68638819820623,9.716615658643356,-0.4216320018266885,0.7706815596182648,-0.5159029440241255,-0.16871362941938972,-0.3149154275524776,-0.11258977713575608,2.6390573296152584,2.6026896854443837,20359955966.46141,4.106011489627671,0.6394741277673885,0.5112199906124424,11.018071610713937,8.302513718514158,10.289192032466138,7.039660349862076,2.2192034840549946,2.5572273113676265,10.394763317057404,0.9502904016480173
Kansas-Mitchell,8.073402968986406,8.035278911144667,-0.47361139797287793,0.9058795837075131,-0.5789418205966083,-0.1549243082342631,-0.20096266196374024,-0.11258977713575608,2.5952547069568657,2.7788192719904172,21622300132.41098,3.174754207057172,1.1773501549007173,0.622799085152153,10.783466934951127,8.453614209773367,10.223939286317336,7.566311014772463,2.341805806147327,2.72785282839839,8.74766979009724,-2.424953158879054
Kansas-Montgomery,9.732165281200542,9.76036747794131,-0.2604958737735012,0.2168057835107013,-0.24973879849586517,0.1346514366533968,-0.12499415157124862,0.159586711135366,2.2823823856765264,3.1654750481410856,17050089442.7472,4.374544944480774,1.2758824330177572,0.7876883935959887,10.623349689613647,7.409741954080923,9.94578046472638,6.728628613084702,2.9444389791664403,3.269568939183719,10.439512977323862,-1.1570045197392547
Kansas-Morris,7.956827122090111,7.970740390007095,-0.34886084722202326,0.7575978798676926,-0.5999547794541025,-0.22387091415989635,-0.3149154275524776,-0.11258977713575608,2.9601050959108397,2.747270914255491,12282188816.44729,4.31593211161125,1.283589060217764,0.5513116879186498,10.75979470708092,7.945201132412759,10.082804600309784,6.970730078143525,2.186051276738094,2.424802725718295,8.656955133791396,-0.26408294288024114
Kansas-Morton,7.4073177104694174,7.284820912568604,0.49320537034624584,-0.05359026466779465,-0.5439202225007845,-0.16871362941938972,-0.3908839379449692,-0.11258977713575608,3.2268439945173775,2.33214389523559,10826720581.419289,5.590451702852611,1.3127452270659299,0.3103780168858844,10.73700518594335,8.821437352166997,10.012207419250371,7.655390644826152,2.379546134130174,2.5572273113676265,8.041091003708633,-1.2820135404995163
Kansas-Nemaha,8.538367426647644,8.527539483470381,-0.4892052168167348,0.8927959039569409,-0.5439202225007845,-0.16871362941938972,-0.3908839379449692,-0.11258977713575608,2.4765384001174837,2.8678989020441064,13598774735.394928,4.196914590058115,1.3395092362579204,0.5513116879186498,10.792468750666698,8.056426767522984,10.167427498042906,7.360739903058278,2.4336133554004498,2.714694743820879,9.226115291091546,-1.371305698185418
Kansas-Neosho,8.994048295611075,9.032170186304704,-0.31767320953430955,0.6660121216136862,-0.5369159028816197,-0.19629227178964304,-0.3908839379449692,0.023498466999804964,2.3978952727983707,2.970414465569701,16582813021.519367,4.824033167955535,0.979115999509283,0.83100828002934,10.673480026792985,7.980707820869669,10.014760554945557,7.166265974133638,2.9231615807191558,3.391147045808654,9.70643807033756,-1.192721382813615
Kansas-Ness,7.353081920515432,7.323830566202317,-0.094161806105695,0.6005937228608242,-0.5719375009774434,-0.22387091415989635,-0.46685244833746076,-0.11258977713575608,2.8735646395797834,2.6100697927420065,12103010809.430443,4.31593211161125,1.3127452270659299,0.622799085152153,10.712282156622035,8.030409562130485,10.30788542468387,7.848543482456679,2.4595888418037104,3.1654750481410856,8.031710375322042,-2.2285104119700705
Kansas-Norton,8.065265208897733,7.786551806428712,-0.31247526991969066,0.6267610823619688,-0.43185110859414855,-0.18250295060451638,-0.3149154275524776,0.295674955270927,2.509599262378372,2.5416019934645457,15790525076.984243,5.037226821582346,0.7052943814338556,0.6548608232528105,10.775868193290794,9.30428598481871,10.073314711748393,7.853216388156072,2.1400661634962708,2.2300144001592104,8.628734566149145,-1.4070225612597784
Kansas-Osage,8.989444293202451,8.994916943677111,-0.43722582067054533,0.8230162786205545,-0.5999547794541025,-0.11355634467888309,-0.3908839379449692,-0.11258977713575608,2.681021528714291,2.7343675094195836,16698628711.758715,5.063388895304106,0.9616916936713608,0.42014412825939745,10.818076837770526,7.767263996757308,10.095883194901557,6.893656354602635,2.533696813957432,2.653241964607215,9.685331542732957,1.075299422408279
Kansas-Osborne,7.535830462798367,7.553810852008231,-0.4892052168167348,0.9058795837075131,-0.5789418205966083,-0.19629227178964304,-0.04902564117875701,-0.11258977713575608,2.379546134130174,2.747270914255491,17168591023.652016,3.5606382399976915,1.225582609966785,0.7129159957715903,10.602020205372412,8.210124405164267,10.20846912206597,7.730174795246222,2.7343675094195836,3.3105430133940246,8.238008249218403,-1.5320315820200405
Kansas-Ottawa,8.050065422915965,7.97728198675515,-0.4320278810559263,0.8360999583711267,-0.585946140215773,-0.21008159297476972,-0.46685244833746076,-0.11258977713575608,2.624668592163159,2.766319109226186,11492789154.963785,4.931513362209084,0.995851641462913,0.8882713986982212,10.868168368558376,8.264620829411216,10.175802147856787,7.166265974133638,2.066862759472976,2.341805806147327,8.70748291785937,0.1288025509377246
